time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,pressure_msl,precipitation,cloudcover,day_of_week,month,log_pm10,log_pm2_5,log_carbon_monoxide,log_nitrogen_dioxide,log_sulphur_dioxide,log_wind_speed_10m,log_cloudcover,AQI,hour,day,AQI_change_rate,AQI_rolling_mean_3hr,AQI_rolling_mean_6hr,PM2_5_rolling_mean_3hr,PM10_rolling_mean_3hr,temp_wind,humidity_pressure
2025-09-07 08:00:00,67.5,59.36,694.3,9.59,3.25,27.06,25.4,82.0,11.5,1008.5,0.0,15.0,Sunday,9,4.23,4.1,6.54,2.36,1.45,2.53,2.77,152.993,8,7,0.103,152.935,152.475,59.247,68.68,111.76,0.081
2025-09-07 09:00:00,68.72,63.74,554.8,5.74,3.81,80.19,27.2,73.0,9.2,1008.5,0.0,10.0,Sunday,9,4.24,4.17,6.32,1.91,1.57,2.32,2.4,155.255,9,7,2.262,153.712,153.14,60.753,68.337,141.44,0.072
2025-09-07 10:00:00,68.16,63.98,518.93,4.91,3.31,88.07,28.4,70.0,10.4,1008.4,0.0,6.0,Sunday,9,4.24,4.17,6.25,1.78,1.46,2.43,1.95,155.379,10,7,0.124,154.542,153.695,62.36,68.127,190.28,0.069
2025-09-07 11:00:00,65.57,61.61,502.69,4.52,2.83,89.33,29.2,68.0,8.9,1008.1,0.0,6.0,Sunday,9,4.2,4.14,6.22,1.71,1.34,2.29,1.95,154.155,11,7,-1.224,154.929,153.932,63.11,67.483,262.8,0.067
2025-09-07 12:00:00,61.23,57.68,466.61,3.65,2.29,98.46,29.8,66.0,9.1,1007.4,0.0,7.0,Sunday,9,4.13,4.07,6.15,1.54,1.19,2.31,2.08,152.126,12,7,-2.029,153.886,153.799,61.09,64.987,336.74,0.066
2025-09-07 13:00:00,59.05,55.98,444.09,3.2,1.93,101.97,29.9,67.0,9.8,1006.6,0.0,16.0,Sunday,9,4.1,4.04,6.1,1.44,1.08,2.38,2.83,151.248,13,7,-0.878,152.509,153.526,58.423,61.95,385.71,0.067
2025-09-07 14:00:00,58.28,55.64,430.16,2.83,1.69,105.59,30.1,68.0,11.2,1005.8,0.0,38.0,Sunday,9,4.08,4.04,6.07,1.34,0.99,2.5,3.66,151.072,14,7,-0.176,151.482,153.206,56.433,59.52,367.22,0.068
2025-09-07 15:00:00,58.12,55.53,438.8,3.5,1.45,103.04,28.2,74.0,9.4,1005.8,0.0,81.0,Sunday,9,4.08,4.03,6.09,1.5,0.9,2.34,4.41,151.015,15,7,-0.057,151.112,152.499,55.717,58.483,372.24,0.074
2025-09-07 16:00:00,57.8,54.83,471.74,5.36,1.24,93.36,28.4,73.0,6.8,1005.0,0.0,49.0,Sunday,9,4.07,4.02,6.16,1.85,0.81,2.05,3.91,148.596,16,7,-2.419,150.228,151.369,55.333,58.067,340.8,0.073
2025-09-07 17:00:00,57.37,53.97,511.55,7.71,1.13,85.38,28.7,72.0,3.9,1004.4,0.0,21.0,Sunday,9,4.07,4.01,6.24,2.16,0.76,1.59,3.09,146.479,17,7,-2.118,148.697,150.089,54.777,57.763,177.94,0.072
2025-09-07 18:00:00,59.35,55.0,562.47,11.08,1.19,76.32,26.6,67.0,9.3,1005.8,0.0,100.0,Sunday,9,4.1,4.03,6.33,2.49,0.78,2.33,4.62,149.015,18,7,2.536,148.03,149.571,54.6,58.173,133.0,0.067
2025-09-07 19:00:00,63.53,57.64,621.77,14.47,1.4,67.56,25.7,67.0,6.1,1006.1,0.0,100.0,Sunday,9,4.17,4.07,6.43,2.74,0.88,1.96,4.62,152.105,19,7,3.09,149.2,149.714,55.537,60.083,398.35,0.067
2025-09-07 20:00:00,67.3,59.95,664.94,16.2,1.63,62.78,24.9,72.0,4.4,1006.7,0.0,99.0,Sunday,9,4.22,4.11,6.5,2.84,0.97,1.69,4.61,153.298,20,7,1.193,151.473,150.085,57.53,63.393,495.51,0.072
2025-09-07 21:00:00,71.32,62.76,694.98,16.84,1.83,59.7,24.1,77.0,3.7,1007.5,0.0,100.0,Sunday,9,4.28,4.16,6.55,2.88,1.04,1.55,4.62,154.749,21,7,1.451,153.384,150.707,60.117,67.383,407.29,0.076
2025-09-07 22:00:00,75.9,66.27,714.85,16.58,1.95,56.66,23.9,80.0,3.1,1007.5,0.0,99.0,Sunday,9,4.34,4.21,6.57,2.87,1.08,1.41,4.61,156.561,22,7,1.812,154.869,152.034,62.993,71.507,284.41,0.079
2025-09-07 23:00:00,78.58,68.33,723.19,15.84,1.85,52.24,24.1,80.0,3.3,1007.4,0.0,98.0,Sunday,9,4.38,4.24,6.59,2.82,1.05,1.46,4.6,157.625,23,7,1.064,156.311,153.892,65.787,75.267,209.67,0.079
2025-09-08 00:00:00,78.36,68.1,716.53,14.82,1.62,48.32,24.4,79.0,4.1,1007.1,0.0,99.0,Monday,9,4.37,4.24,6.58,2.76,0.96,1.63,4.61,157.506,0,8,-0.119,157.23,155.307,67.567,77.613,212.28,0.078
2025-09-08 01:00:00,80.37,70.02,711.83,14.11,1.67,48.32,24.5,80.0,4.2,1006.5,0.0,82.0,Monday,9,4.4,4.26,6.57,2.72,0.98,1.65,4.42,158.497,1,8,0.991,157.876,156.372,68.817,79.103,156.8,0.079
2025-09-08 02:00:00,83.05,72.5,709.85,13.26,1.71,48.84,24.3,81.0,5.1,1006.2,0.0,98.0,Monday,9,4.43,4.3,6.57,2.66,1.0,1.81,4.6,159.778,2,8,1.281,158.594,157.452,70.207,80.593,194.4,0.081
2025-09-08 03:00:00,84.64,73.95,705.88,12.21,1.67,49.94,24.1,82.0,5.6,1006.1,0.0,92.0,Monday,9,4.45,4.32,6.56,2.58,0.98,1.89,4.53,160.526,3,8,0.749,159.6,158.415,72.157,82.687,154.24,0.082
2025-09-08 04:00:00,85.83,74.94,698.55,11.32,1.68,51.33,23.6,83.0,5.6,1006.0,0.0,84.0,Monday,9,4.46,4.33,6.55,2.51,0.99,1.89,4.44,161.038,4,8,0.511,160.447,159.162,73.797,84.507,132.16,0.083
2025-09-08 05:00:00,87.43,76.24,696.32,10.76,1.7,51.56,23.4,83.0,5.9,1005.9,0.0,89.0,Monday,9,4.48,4.35,6.55,2.46,0.99,1.93,4.5,161.709,5,8,0.671,161.091,159.842,75.043,85.967,88.92,0.083
2025-09-08 06:00:00,87.24,75.88,700.11,10.23,1.49,47.34,24.5,83.0,3.6,1006.4,0.0,100.0,Monday,9,4.48,4.34,6.55,2.42,0.91,1.53,4.62,161.523,6,8,-0.186,161.423,160.512,75.687,86.833,88.2,0.082
2025-09-08 07:00:00,84.01,71.82,730.67,11.29,1.31,40.13,25.4,81.0,4.3,1006.6,0.0,80.0,Monday,9,4.44,4.29,6.6,2.51,0.84,1.67,4.39,159.427,7,8,-2.096,160.886,160.667,74.647,86.227,91.44,0.08
2025-09-08 08:00:00,78.81,65.71,774.81,13.35,1.25,36.41,26.3,81.0,4.0,1007.0,0.0,62.0,Monday,9,4.38,4.2,6.65,2.66,0.81,1.61,4.14,156.272,8,8,-3.155,159.074,160.082,71.137,83.353,170.95,0.08
2025-09-08 09:00:00,66.16,55.17,657.64,9.65,1.27,59.69,27.3,79.0,4.2,1007.7,0.0,90.0,Monday,9,4.21,4.03,6.49,2.37,0.82,1.65,4.51,149.434,9,8,-6.838,155.044,158.234,64.233,76.327,248.43,0.078
2025-09-08 10:00:00,62.3,52.48,622.18,8.08,1.41,68.23,28.1,76.0,1.5,1008.3,0.0,63.0,Monday,9,4.15,3.98,6.43,2.21,0.88,0.92,4.16,142.81,10,8,-6.624,149.505,155.196,57.787,69.09,188.27,0.075
2025-09-08 11:00:00,63.73,54.81,603.73,6.38,1.57,83.95,29.5,66.0,6.7,1008.1,0.0,88.0,Monday,9,4.17,4.02,6.4,2.0,0.94,2.04,4.49,148.547,11,8,5.737,146.93,153.002,54.153,64.063,159.3,0.065
2025-09-08 12:00:00,48.51,43.6,423.41,2.5,2.12,106.05,29.4,62.0,12.1,1008.0,0.0,100.0,Monday,9,3.9,3.8,6.05,1.25,1.14,2.57,4.62,120.945,12,8,-27.603,137.434,146.239,50.297,58.18,91.14,0.062
2025-09-08 13:00:00,40.58,37.35,372.91,1.93,1.96,108.02,28.1,67.0,14.0,1007.7,0.0,100.0,Monday,9,3.73,3.65,5.92,1.08,1.09,2.71,4.62,105.555,13,8,-15.389,125.016,137.26,45.253,50.94,101.16,0.066
2025-09-08 14:00:00,35.83,33.39,360.73,1.97,1.71,106.37,29.3,64.0,11.2,1006.8,0.0,95.0,Monday,9,3.61,3.54,5.89,1.09,1.0,2.5,4.56,95.773,14,8,-9.782,107.424,127.177,38.113,41.64,208.03,0.064
2025-09-08 15:00:00,26.51,24.81,335.19,1.85,1.25,104.63,29.2,64.0,9.0,1006.7,0.0,79.0,Monday,9,3.31,3.25,5.82,1.05,0.81,2.3,4.38,77.729,15,8,-18.044,93.019,115.227,31.85,34.307,160.6,0.064
2025-09-08 16:00:00,20.95,19.59,318.5,1.91,0.98,103.39,28.8,65.0,6.3,1006.2,0.0,95.0,Monday,9,3.09,3.02,5.77,1.07,0.68,1.99,4.56,66.752,16,8,-10.978,80.085,102.55,25.93,27.763,161.28,0.065
2025-09-08 17:00:00,19.31,18.0,316.98,2.26,0.92,102.79,28.6,66.0,4.3,1006.0,0.0,100.0,Monday,9,3.01,2.94,5.76,1.18,0.65,1.67,4.62,63.408,17,8,-3.344,69.296,88.36,20.8,22.257,243.1,0.066
2025-09-08 18:00:00,21.54,19.09,372.46,6.39,1.0,87.64,27.5,74.0,3.8,1006.8,0.0,97.0,Monday,9,3.12,3.0,5.92,2.0,0.69,1.57,4.58,65.7,18,8,2.292,65.286,79.153,18.893,20.6,321.75,0.074
2025-09-08 19:00:00,26.73,22.05,463.62,11.49,1.11,67.35,26.3,76.0,4.0,1006.8,0.0,80.0,Monday,9,3.32,3.14,6.14,2.52,0.75,1.61,4.39,71.925,19,8,6.225,67.011,73.548,19.713,22.527,265.63,0.075
2025-09-08 20:00:00,31.73,24.81,534.77,14.24,1.15,54.68,25.7,78.0,4.3,1007.5,0.0,99.0,Monday,9,3.49,3.25,6.28,2.72,0.77,1.67,4.61,77.729,20,8,5.804,71.785,70.54,21.983,26.667,292.98,0.077
2025-09-08 21:00:00,35.87,27.21,586.9,15.9,1.34,46.54,25.0,81.0,3.2,1008.2,0.0,98.0,Monday,9,3.61,3.34,6.38,2.83,0.85,1.44,4.6,82.776,21,8,5.047,77.477,71.382,24.69,31.443,310.0,0.08
2025-09-08 22:00:00,39.61,29.51,634.8,17.68,1.68,41.41,25.1,80.0,1.2,1008.6,0.0,100.0,Monday,9,3.7,3.42,6.45,2.93,0.99,0.79,4.62,87.613,22,8,4.837,82.706,74.859,27.177,35.737,346.38,0.079
2025-09-08 23:00:00,41.77,31.02,671.9,19.31,1.89,37.47,25.8,74.0,0.5,1008.7,0.0,34.0,Monday,9,3.76,3.47,6.51,3.01,1.06,0.41,3.56,90.789,23,8,3.176,87.06,79.422,29.247,39.083,345.72,0.073
2025-09-09 00:00:00,43.13,32.43,684.24,19.95,1.94,34.83,26.2,71.0,0.3,1008.8,0.0,78.0,Tuesday,9,3.79,3.51,6.53,3.04,1.08,0.26,4.37,93.754,0,9,2.965,90.719,84.098,30.987,41.503,353.7,0.07
2025-09-09 01:00:00,45.02,34.35,684.36,19.36,1.94,33.23,26.3,69.0,0.5,1008.7,0.0,68.0,Tuesday,9,3.83,3.57,6.53,3.01,1.08,0.41,4.23,97.792,1,9,4.038,94.112,88.409,32.6,43.307,399.76,0.068
2025-09-09 02:00:00,47.29,36.64,682.77,18.24,1.93,31.96,25.9,71.0,0.9,1008.4,0.0,100.0,Tuesday,9,3.88,3.63,6.53,2.96,1.08,0.64,4.62,103.807,2,9,6.015,98.451,92.755,34.473,45.147,370.37,0.07
2025-09-09 03:00:00,49.5,38.83,674.21,16.77,1.9,31.31,25.4,74.0,1.0,1008.2,0.0,94.0,Tuesday,9,3.92,3.68,6.52,2.88,1.06,0.69,4.55,109.199,3,9,5.392,103.599,97.159,36.607,47.27,330.2,0.073
2025-09-09 04:00:00,51.55,40.67,667.19,15.42,1.83,30.75,24.8,77.0,2.3,1008.3,0.0,85.0,Tuesday,9,3.96,3.73,6.5,2.8,1.04,1.19,4.45,113.73,4,9,4.531,108.912,101.512,38.713,49.447,300.08,0.076
2025-09-09 05:00:00,54.13,42.86,672.1,14.59,1.67,28.73,24.3,80.0,4.4,1008.0,0.0,89.0,Tuesday,9,4.01,3.78,6.51,2.75,0.98,1.69,4.5,119.123,5,9,5.392,114.017,106.234,40.787,51.727,313.47,0.079
2025-09-09 06:00:00,55.29,43.56,687.12,14.22,1.39,25.18,24.4,83.0,4.1,1007.9,0.0,88.0,Tuesday,9,4.03,3.8,6.53,2.72,0.87,1.63,4.49,120.846,6,9,1.724,117.9,110.75,42.363,53.657,312.32,0.082
2025-09-09 07:00:00,54.46,41.55,726.55,14.59,1.29,22.01,26.0,79.0,5.5,1008.1,0.0,55.0,Tuesday,9,4.02,3.75,6.59,2.75,0.83,1.87,4.03,115.897,7,9,-4.949,118.622,113.767,42.657,54.627,273.0,0.078
2025-09-09 08:00:00,52.44,38.51,772.74,14.15,1.27,24.59,27.3,75.0,6.1,1008.6,0.0,57.0,Tuesday,9,3.98,3.68,6.65,2.72,0.82,1.96,4.06,108.412,8,9,-7.485,115.052,114.535,41.207,54.063,286.65,0.074
2025-09-09 09:00:00,45.93,34.89,606.1,9.07,1.2,61.84,28.2,72.0,7.6,1009.1,0.0,5.0,Tuesday,9,3.85,3.58,6.41,2.31,0.79,2.15,1.79,98.927,9,9,-9.484,107.745,112.823,38.317,50.943,169.2,0.071
2025-09-09 10:00:00,46.23,36.07,559.97,6.62,1.23,78.35,29.4,67.0,8.7,1009.5,0.0,87.0,Tuesday,9,3.86,3.61,6.33,2.03,0.8,2.27,4.48,102.404,10,9,3.476,103.248,110.935,36.49,48.2,97.02,0.066
2025-09-09 11:00:00,52.01,42.0,545.91,4.72,1.26,99.96,29.8,66.0,8.0,1009.2,0.0,22.0,Tuesday,9,3.97,3.76,6.3,1.74,0.82,2.2,3.14,117.005,11,9,14.602,106.112,110.582,37.653,48.057,11.92,0.065
2025-09-09 12:00:00,33.86,27.97,362.7,1.48,1.18,110.08,30.0,65.0,6.6,1008.9,0.0,6.0,Tuesday,9,3.55,3.37,5.9,0.91,0.78,2.03,1.95,84.375,12,9,-32.63,101.261,104.503,35.347,44.033,51.0,0.064
2025-09-09 13:00:00,25.27,20.89,319.17,1.1,0.82,107.46,30.8,61.0,4.5,1008.1,0.0,5.0,Tuesday,9,3.27,3.09,5.77,0.74,0.6,1.7,1.79,69.485,13,9,-14.889,90.288,96.768,30.287,37.047,33.88,0.061
2025-09-09 14:00:00,23.12,19.09,312.75,1.19,0.75,106.42,31.6,58.0,3.2,1006.9,0.0,5.0,Tuesday,9,3.18,3.0,5.75,0.78,0.56,1.44,1.79,65.7,14,9,-3.785,73.187,89.649,22.65,27.417,116.92,0.058
2025-09-09 15:00:00,22.81,18.68,315.66,1.4,0.75,106.92,31.7,57.0,2.5,1006.5,0.0,6.0,Tuesday,9,3.17,2.98,5.76,0.88,0.56,1.25,1.95,64.838,15,9,-0.862,66.674,83.968,19.553,23.733,196.54,0.057
2025-09-09 16:00:00,24.33,19.6,326.55,1.77,0.82,108.37,31.2,60.0,4.1,1006.1,0.0,7.0,Tuesday,9,3.23,3.03,5.79,1.02,0.6,1.63,2.08,66.773,16,9,1.935,65.77,78.029,19.123,23.42,140.4,0.06
2025-09-09 17:00:00,26.19,20.7,341.45,2.45,0.91,109.75,30.5,63.0,4.3,1006.0,0.0,6.0,Tuesday,9,3.3,3.08,5.84,1.24,0.65,1.67,1.95,69.086,17,9,2.313,66.899,70.043,19.66,24.443,115.9,0.063
2025-09-09 18:00:00,30.28,23.02,413.26,7.26,1.04,94.88,28.8,72.0,5.2,1007.1,0.0,7.0,Tuesday,9,3.44,3.18,6.03,2.11,0.71,1.82,2.08,73.965,18,9,4.879,69.941,68.308,21.107,26.933,149.76,0.071
2025-09-09 19:00:00,36.95,26.69,516.36,12.82,1.16,73.84,27.5,75.0,4.7,1007.1,0.0,6.0,Tuesday,9,3.64,3.32,6.25,2.63,0.77,1.74,1.95,81.683,19,9,7.718,74.911,70.341,23.47,31.14,170.5,0.074
2025-09-09 20:00:00,44.6,30.79,594.44,15.42,1.26,61.85,27.0,75.0,4.8,1007.8,0.0,1.0,Tuesday,9,3.82,3.46,6.39,2.8,0.82,1.76,0.69,90.305,20,9,8.622,81.984,74.441,26.833,37.277,297.0,0.074
2025-09-09 21:00:00,52.06,34.94,643.78,16.17,1.31,54.82,26.7,74.0,5.7,1008.3,0.0,2.0,Tuesday,9,3.97,3.58,6.47,2.84,0.84,1.9,1.1,99.033,21,9,8.727,90.34,80.141,30.807,44.537,328.41,0.073
2025-09-09 22:00:00,59.14,38.93,675.94,15.59,1.19,50.27,26.3,77.0,6.1,1008.4,0.0,0.0,Tuesday,9,4.1,3.69,6.52,2.81,0.78,1.96,0.0,109.446,22,9,10.413,99.594,87.253,34.887,51.933,341.9,0.076
2025-09-09 23:00:00,65.01,41.99,686.16,14.37,0.99,47.8,25.7,82.0,4.3,1008.4,0.0,1.0,Tuesday,9,4.19,3.76,6.53,2.73,0.69,1.67,0.69,116.98,23,9,7.535,108.486,95.235,38.62,58.737,316.11,0.081
2025-09-10 00:00:00,69.16,43.6,653.0,11.72,0.74,49.46,26.1,79.0,1.1,1008.1,0.0,1.0,Wednesday,9,4.25,3.8,6.48,2.54,0.55,0.74,0.69,120.945,0,10,3.964,115.79,103.065,41.507,64.437,242.73,0.078
2025-09-10 01:00:00,73.54,45.04,612.71,8.99,0.56,51.53,26.2,76.0,1.6,1007.8,0.0,1.0,Wednesday,9,4.31,3.83,6.42,2.3,0.44,0.96,0.69,124.49,1,10,3.546,120.805,110.2,43.543,69.237,154.58,0.075
2025-09-10 02:00:00,78.09,46.34,582.56,7.11,0.45,52.0,25.8,76.0,1.8,1007.3,0.0,1.0,Wednesday,9,4.37,3.86,6.37,2.09,0.37,1.03,0.69,127.691,2,10,3.201,124.376,116.431,44.993,73.597,188.34,0.075
2025-09-10 03:00:00,82.51,47.27,556.82,5.85,0.39,51.82,25.5,77.0,1.4,1007.0,0.0,0.0,Wednesday,9,4.42,3.88,6.32,1.92,0.33,0.88,0.0,129.981,3,10,2.29,127.388,121.589,46.217,78.047,127.5,0.076
2025-09-10 04:00:00,86.86,48.24,539.93,5.13,0.37,50.55,25.3,78.0,1.5,1007.0,0.0,0.0,Wednesday,9,4.48,3.9,6.29,1.81,0.31,0.92,0.0,132.37,4,10,2.388,130.014,125.41,47.283,82.487,53.13,0.077
2025-09-10 05:00:00,91.23,49.38,529.48,4.84,0.37,48.52,24.9,79.0,1.3,1007.1,0.0,0.0,Wednesday,9,4.52,3.92,6.27,1.76,0.31,0.83,0.0,135.177,5,10,2.807,132.509,128.442,48.297,86.867,24.9,0.078
2025-09-10 06:00:00,94.83,50.06,526.88,4.96,0.42,45.87,25.3,81.0,1.1,1007.3,0.0,0.0,Wednesday,9,4.56,3.93,6.27,1.79,0.35,0.74,0.0,136.851,6,10,1.674,134.799,131.094,49.227,90.973,22.77,0.08
2025-09-10 07:00:00,99.7,51.04,540.61,5.98,0.6,44.41,26.7,76.0,1.8,1007.5,0.0,0.0,Wednesday,9,4.61,3.95,6.29,1.94,0.47,1.03,0.0,139.264,7,10,2.413,137.097,133.556,50.16,95.253,13.35,0.075
2025-09-10 08:00:00,105.51,52.34,552.6,6.49,1.01,52.48,27.5,76.0,3.7,1007.9,0.0,0.0,Wednesday,9,4.67,3.98,6.32,2.01,0.7,1.55,0.0,142.465,8,10,3.201,139.527,136.018,51.147,100.013,11.0,0.075
2025-09-10 09:00:00,73.6,36.5,345.64,2.01,2.2,99.38,28.6,72.0,7.0,1008.2,0.0,0.0,Wednesday,9,4.31,3.62,5.85,1.1,1.16,2.08,0.0,103.462,9,10,-39.003,128.397,131.598,46.627,92.937,11.44,0.071
2025-09-10 10:00:00,57.46,29.28,293.78,1.19,1.78,103.21,29.6,67.0,7.7,1008.2,0.0,0.0,Wednesday,9,4.07,3.41,5.69,0.78,1.02,2.16,0.0,87.13,10,10,-16.333,111.019,124.058,39.373,78.857,14.8,0.066
2025-09-10 11:00:00,53.64,27.72,275.23,0.91,1.57,104.99,30.5,63.0,7.4,1008.0,0.0,0.0,Wednesday,9,4.0,3.36,5.62,0.65,0.94,2.13,0.0,83.849,11,10,-3.281,91.48,115.504,31.167,61.567,39.65,0.062
2025-09-10 12:00:00,50.62,26.64,261.95,0.78,1.38,106.16,31.3,60.0,7.9,1007.1,0.0,1.0,Wednesday,9,3.94,3.32,5.57,0.58,0.87,2.19,0.69,81.578,12,10,-2.271,84.185,106.291,27.88,53.907,131.46,0.06
2025-09-10 13:00:00,49.49,26.01,246.36,0.78,1.27,105.44,31.8,57.0,8.5,1006.1,0.0,2.0,Wednesday,9,3.92,3.3,5.51,0.58,0.82,2.25,1.1,80.253,13,10,-1.325,81.893,96.456,26.79,51.25,139.92,0.057
2025-09-10 14:00:00,49.49,25.75,233.19,0.84,1.23,104.93,31.9,55.0,8.0,1005.3,0.0,1.0,Wednesday,9,3.92,3.29,5.46,0.61,0.8,2.2,0.69,79.706,14,10,-0.547,80.512,85.996,26.133,49.867,114.84,0.055
2025-09-10 15:00:00,50.13,25.78,225.52,1.06,1.27,104.99,31.9,52.0,5.8,1004.4,0.0,1.0,Wednesday,9,3.93,3.29,5.42,0.72,0.82,1.92,0.69,79.769,15,10,0.063,79.909,82.047,25.847,49.703,121.22,0.052
2025-09-10 16:00:00,51.39,26.09,221.47,1.56,1.39,103.97,31.7,50.0,3.8,1003.7,0.0,0.0,Wednesday,9,3.96,3.3,5.4,0.94,0.87,1.57,0.0,80.421,16,10,0.652,79.965,80.929,25.873,50.337,209.22,0.05
2025-09-10 17:00:00,51.84,26.09,221.58,2.47,1.59,101.38,30.8,56.0,4.7,1003.4,0.0,1.0,Wednesday,9,3.97,3.3,5.41,1.24,0.95,1.74,0.69,80.421,17,10,0.0,80.204,80.358,25.987,51.12,184.8,0.056
2025-09-10 18:00:00,52.28,26.42,233.27,4.12,1.83,95.62,29.5,67.0,2.1,1004.1,0.0,4.0,Wednesday,9,3.98,3.31,5.46,1.63,1.04,1.13,1.61,81.115,18,10,0.694,80.652,80.281,26.2,51.837,227.15,0.067
2025-09-10 19:00:00,53.56,27.38,250.97,5.29,2.04,88.94,28.0,67.0,2.8,1004.0,0.0,1.0,Wednesday,9,4.0,3.35,5.53,1.84,1.11,1.34,0.69,83.134,19,10,2.019,81.557,80.761,26.63,52.56,218.4,0.067
2025-09-10 20:00:00,55.34,28.63,262.75,5.58,2.22,85.23,27.5,67.0,3.2,1004.3,0.0,1.0,Wednesday,9,4.03,3.39,5.58,1.88,1.17,1.44,0.69,85.763,20,10,2.629,83.337,81.77,27.477,53.727,228.25,0.067
2025-09-10 21:00:00,56.45,29.69,268.73,5.53,2.29,81.66,27.4,67.0,2.0,1004.2,0.0,0.0,Wednesday,9,4.05,3.42,5.6,1.88,1.19,1.1,0.0,87.992,21,10,2.229,85.629,83.141,28.567,55.117,197.28,0.067
2025-09-10 22:00:00,58.72,31.17,275.92,5.46,2.33,78.96,26.6,71.0,5.2,1004.5,0.0,0.0,Wednesday,9,4.09,3.47,5.62,1.87,1.2,1.82,0.0,91.104,22,10,3.112,88.286,84.921,29.83,56.837,133.0,0.071
2025-09-10 23:00:00,61.82,32.68,279.43,5.38,2.34,76.68,25.2,80.0,4.8,1004.8,0.0,0.0,Wednesday,9,4.14,3.52,5.64,1.85,1.21,1.76,0.0,94.28,23,10,3.176,91.125,87.231,31.18,58.997,120.96,0.08
2025-09-11 00:00:00,64.11,33.71,277.73,5.33,2.17,72.24,25.4,76.0,1.3,1004.5,0.0,0.0,Thursday,9,4.18,3.55,5.63,1.85,1.15,0.83,0.0,96.446,0,11,2.166,93.943,89.786,32.52,61.55,129.54,0.076
2025-09-11 01:00:00,66.06,34.72,279.96,5.32,1.87,65.51,26.0,70.0,0.5,1004.4,0.0,0.0,Thursday,9,4.21,3.58,5.64,1.84,1.05,0.41,0.0,98.57,1,11,2.124,96.432,92.359,33.703,63.997,163.8,0.07
2025-09-11 02:00:00,67.87,35.51,281.67,5.14,1.65,59.2,26.3,69.0,0.8,1004.2,0.0,0.0,Thursday,9,4.23,3.6,5.64,1.81,0.97,0.59,0.0,101.025,2,11,2.455,98.68,94.903,34.647,66.013,157.8,0.069
2025-09-11 03:00:00,69.46,36.08,284.1,4.99,1.47,52.94,26.1,70.0,1.0,1003.9,0.0,0.0,Thursday,9,4.26,3.61,5.65,1.79,0.9,0.69,0.0,102.428,3,11,1.404,100.674,97.309,35.437,67.797,36.54,0.07
2025-09-11 04:00:00,71.01,36.7,288.92,4.97,1.33,47.0,25.4,74.0,2.2,1004.2,0.0,0.0,Thursday,9,4.28,3.63,5.67,1.79,0.85,1.16,0.0,103.955,4,11,1.527,102.469,99.451,36.097,69.447,93.98,0.074
2025-09-11 05:00:00,71.85,37.08,296.83,5.21,1.21,41.12,24.7,77.0,3.3,1004.5,0.0,0.0,Thursday,9,4.29,3.64,5.7,1.83,0.79,1.46,0.0,104.89,5,11,0.936,103.758,101.219,36.62,70.773,111.15,0.077
2025-09-11 06:00:00,71.87,37.03,310.02,5.76,1.15,35.15,24.9,83.0,3.5,1004.3,0.0,0.0,Thursday,9,4.29,3.64,5.74,1.91,0.77,1.5,0.0,104.767,6,11,-0.123,104.538,102.606,36.937,71.577,136.95,0.083
2025-09-11 07:00:00,73.08,37.23,345.41,7.4,1.33,29.91,26.2,81.0,7.1,1004.9,0.0,0.0,Thursday,9,4.31,3.64,5.85,2.13,0.85,2.09,0.0,105.26,7,11,0.492,104.973,103.721,37.113,72.267,235.8,0.081
2025-09-11 08:00:00,74.73,37.22,379.97,7.67,1.82,31.84,27.4,78.0,7.7,1005.2,0.0,0.0,Thursday,9,4.33,3.64,5.94,2.16,1.04,2.16,0.0,105.235,8,11,-0.025,105.087,104.423,37.16,73.227,309.62,0.078
2025-09-11 09:00:00,75.79,34.54,289.71,4.31,4.64,57.99,28.6,74.0,7.7,1005.5,0.0,0.0,Thursday,9,4.34,3.57,5.67,1.67,1.73,2.16,0.0,98.191,9,11,-7.044,102.895,103.716,36.33,74.533,326.04,0.074
2025-09-11 10:00:00,78.84,37.82,280.49,3.28,4.86,74.15,29.8,69.0,7.1,1005.5,0.0,2.0,Thursday,9,4.38,3.66,5.64,1.45,1.77,2.09,1.1,106.713,10,11,8.521,103.38,104.176,36.527,76.453,339.72,0.069
2025-09-11 11:00:00,85.58,45.47,281.07,2.41,4.71,93.42,30.9,62.0,6.3,1005.2,0.0,5.0,Thursday,9,4.46,3.84,5.64,1.23,1.74,1.99,1.79,125.549,11,11,18.837,110.151,107.619,39.277,80.07,367.71,0.062
2025-09-11 12:00:00,65.54,35.81,220.4,1.26,4.01,101.05,31.6,59.0,6.7,1004.6,0.0,7.0,Thursday,9,4.2,3.61,5.4,0.82,1.61,2.04,2.08,101.763,12,11,-23.786,111.342,107.119,39.7,76.653,372.88,0.059
2025-09-11 13:00:00,52.98,29.66,197.73,0.96,3.16,101.39,32.2,57.0,7.9,1004.3,0.0,12.0,Thursday,9,3.99,3.42,5.29,0.67,1.43,2.19,2.56,87.929,13,11,-13.835,105.08,104.23,36.98,68.033,331.66,0.057
